Post Date,Post Type,Campaign Type,Hashtags,Audience Emotion,Engagement Source,Impressions,Reach,Likes,Comments,Shares,Saves,Profile Visits,Follows
2025-04-06,Image,Giveaway,"#MakeupGoals, #SugarCosmetics, #BoldLooks",Excited,Organic,44500,39302,7750,773,703,624,418,169
2024-10-27,Image,Giveaway,"#VeganBeauty, #SugarCosmetics",Curious,Influencer,16343,10308,2048,374,133,54,366,37
2024-08-25,Image,Tutorial,#BoldLooks,Happy,Collab,45480,33982,8351,990,228,618,895,134
2025-02-26,Story,Festive Offer,"#BoldLooks, #SugarCosmetics",Inspired,Organic,48367,35429,3037,198,291,100,682,205
2024-05-27,Reel,Giveaway,"#SugarCosmetics, #CrueltyFree, #MakeupGoals",Confident,Paid,34485,31030,1632,228,95,114,1399,642
2024-06-10,Story,Tutorial,"#SugarCosmetics, #VeganBeauty",Inspired,Influencer,43668,31516,7687,1496,578,457,1076,469
2024-07-19,Story,Influencer Collab,"#BoldLooks, #SugarCosmetics",Inspired,Organic,17401,15428,1905,215,50,154,482,75
2024-12-05,Image,Festive Offer,"#VeganBeauty, #CrueltyFree, #MakeupGoals",Inspired,Paid,25962,23891,4674,713,324,98,884,126
2024-09-10,Video,Product Launch,"#BoldLooks, #SugarCosmetics",Excited,Paid,39707,27783,5032,846,420,315,776,122
2025-02-10,Story,Influencer Collab,#BoldLooks,Curious,Collab,41139,37119,5639,745,536,231,1710,474
2024-11-23,Story,Festive Offer,#MakeupGoals,Confident,Paid,3574,3269,256,12,22,15,55,6
2024-10-29,Image,Tutorial,"#VeganBeauty, #CrueltyFree",Curious,Paid,4552,3387,302,56,29,17,44,18
2024-11-01,Video,Giveaway,"#CrueltyFree, #BoldLooks",Confident,Organic,20585,14848,1077,162,75,41,592,178
2024-05-27,Story,Tutorial,"#MakeupGoals, #CrueltyFree",Excited,Organic,9609,6248,673,52,26,32,297,54
2024-08-29,Image,Giveaway,"#MakeupGoals, #CrueltyFree, #VeganBeauty",Curious,Paid,46484,33957,2125,120,52,50,1219,403
2024-09-06,Reel,Giveaway,"#SugarCosmetics, #BoldLooks",Inspired,Paid,20203,12167,2175,240,135,175,325,111
2024-07-29,Image,Tutorial,"#SugarCosmetics, #CrueltyFree",Curious,Influencer,38017,25630,3799,666,245,118,1203,251
2024-06-18,Story,Tutorial,#BoldLooks,Excited,Organic,26317,20604,3341,385,284,243,980,232
2024-09-12,Story,Tutorial,#MakeupGoals,Happy,Organic,5503,5184,664,112,37,47,52,24
2025-03-16,Video,Influencer Collab,#MakeupGoals,Happy,Organic,33355,30912,2020,150,132,178,1020,337
2025-04-18,Reel,Festive Offer,"#BoldLooks, #VeganBeauty, #MakeupGoals",Curious,Paid,31984,24001,5634,945,361,371,1090,535
2024-12-23,Image,Festive Offer,#VeganBeauty,Happy,Organic,11882,7445,1593,121,26,114,233,108
2024-05-06,Image,Product Launch,"#CrueltyFree, #BoldLooks, #SugarCosmetics",Happy,Collab,10386,7353,806,130,46,64,340,61
2025-02-09,Story,Influencer Collab,#SugarCosmetics,Inspired,Paid,25932,17688,2742,424,209,153,508,117
2025-01-04,Reel,Giveaway,#BoldLooks,Excited,Paid,39746,34565,7429,578,280,680,833,333
2025-02-28,Image,Product Launch,"#BoldLooks, #SugarCosmetics",Happy,Collab,27878,23260,4237,273,370,325,272,118
2024-12-07,Story,Tutorial,"#CrueltyFree, #SugarCosmetics, #MakeupGoals",Inspired,Organic,14708,13872,1135,123,105,102,197,42
2024-10-15,Story,Giveaway,#VeganBeauty,Excited,Organic,8313,6259,1000,181,24,71,212,105
2024-06-20,Reel,Product Launch,#VeganBeauty,Confident,Organic,2266,1905,215,36,17,14,27,10
2024-07-16,Story,Giveaway,"#SugarCosmetics, #MakeupGoals",Confident,Organic,22970,19028,1490,292,71,127,485,222
2025-01-29,Video,Festive Offer,"#SugarCosmetics, #VeganBeauty",Inspired,Organic,18552,17583,2208,212,50,176,284,107
2024-09-15,Reel,Influencer Collab,"#MakeupGoals, #CrueltyFree, #BoldLooks",Curious,Paid,13151,12414,2081,233,119,46,235,49
2024-04-26,Story,Giveaway,#BoldLooks,Confident,Paid,1233,998,93,7,6,2,42,16
2024-06-17,Image,Tutorial,#BoldLooks,Inspired,Paid,12856,11011,2694,307,30,149,294,131
2024-08-12,Story,Giveaway,"#VeganBeauty, #BoldLooks",Happy,Collab,43063,38680,3854,402,165,319,794,288
2025-02-18,Image,Tutorial,"#CrueltyFree, #VeganBeauty, #MakeupGoals",Happy,Collab,36630,31893,2987,589,189,211,810,125
2024-08-10,Story,Tutorial,"#BoldLooks, #VeganBeauty",Curious,Paid,12076,10028,986,89,23,22,178,61
2024-10-05,Video,Giveaway,"#MakeupGoals, #CrueltyFree, #BoldLooks",Happy,Paid,22494,13671,907,66,72,90,570,112
2025-02-07,Story,Giveaway,#BoldLooks,Confident,Organic,10163,6155,1255,235,69,80,234,53
2025-01-30,Reel,Tutorial,"#SugarCosmetics, #BoldLooks, #VeganBeauty",Curious,Influencer,37698,28591,4460,858,281,373,496,157
2025-03-12,Video,Giveaway,"#CrueltyFree, #MakeupGoals",Curious,Collab,21740,15430,1131,77,13,90,504,101
2024-09-09,Video,Influencer Collab,"#MakeupGoals, #SugarCosmetics, #CrueltyFree",Confident,Organic,8755,7750,887,176,40,41,330,90
2025-02-12,Story,Influencer Collab,#CrueltyFree,Confident,Organic,11963,10873,1216,98,74,110,121,25
2024-08-06,Video,Product Launch,#MakeupGoals,Happy,Influencer,32018,22285,5540,577,340,477,1029,445
2024-09-30,Story,Product Launch,"#VeganBeauty, #SugarCosmetics",Inspired,Influencer,13276,10806,1363,119,133,40,480,68
2025-02-13,Reel,Tutorial,#BoldLooks,Happy,Paid,17459,16353,1443,236,22,131,404,89
2024-10-15,Video,Product Launch,#CrueltyFree,Inspired,Collab,30382,26930,5529,473,307,365,868,258
2024-10-18,Image,Influencer Collab,#CrueltyFree,Happy,Organic,41224,34793,6236,792,553,301,416,120
2024-06-13,Story,Influencer Collab,"#MakeupGoals, #CrueltyFree, #VeganBeauty",Inspired,Organic,34338,23547,4210,739,171,202,898,418
2024-05-03,Story,Tutorial,#MakeupGoals,Excited,Collab,34496,30751,6473,501,570,169,373,149
2024-09-05,Reel,Festive Offer,#BoldLooks,Excited,Paid,10918,8199,410,58,30,39,396,182
2024-05-14,Image,Tutorial,"#BoldLooks, #CrueltyFree",Confident,Paid,32762,25354,3799,261,110,293,1257,535
2024-10-07,Reel,Festive Offer,"#CrueltyFree, #BoldLooks, #MakeupGoals",Curious,Organic,13224,10907,2358,445,46,92,205,100
2024-05-28,Video,Tutorial,"#MakeupGoals, #VeganBeauty",Confident,Paid,49029,37675,2326,252,29,74,1441,272
2024-04-29,Video,Giveaway,"#VeganBeauty, #MakeupGoals",Curious,Organic,37056,28416,5758,923,409,189,385,150
2024-10-15,Image,Giveaway,#SugarCosmetics,Excited,Paid,26091,18117,3860,225,241,302,181,70
2024-07-07,Reel,Product Launch,"#MakeupGoals, #BoldLooks, #SugarCosmetics",Curious,Influencer,23506,20811,1202,119,31,82,544,192
2024-05-12,Story,Giveaway,"#MakeupGoals, #CrueltyFree, #BoldLooks",Curious,Collab,1341,1052,120,19,8,4,14,4
2025-03-06,Reel,Product Launch,"#BoldLooks, #SugarCosmetics",Curious,Influencer,9106,6484,1421,282,104,64,124,32
2024-10-30,Story,Giveaway,"#VeganBeauty, #BoldLooks, #MakeupGoals",Curious,Paid,42022,32037,2673,290,46,108,910,98
2024-10-16,Image,Tutorial,"#SugarCosmetics, #VeganBeauty",Curious,Influencer,20925,15663,2725,328,243,102,499,163
2024-06-05,Reel,Giveaway,"#CrueltyFree, #MakeupGoals",Curious,Influencer,48097,40451,9819,808,336,559,1294,489
2024-09-06,Video,Product Launch,"#MakeupGoals, #SugarCosmetics, #CrueltyFree",Happy,Influencer,8972,6526,904,118,26,20,281,111
2024-09-15,Video,Influencer Collab,#BoldLooks,Curious,Collab,4844,4544,590,42,38,44,110,26
2025-02-26,Story,Tutorial,"#CrueltyFree, #VeganBeauty",Curious,Collab,11591,7271,1653,83,23,58,238,81
2024-07-30,Video,Product Launch,"#SugarCosmetics, #BoldLooks",Happy,Paid,19637,12131,2557,371,251,183,547,156
2025-02-06,Story,Festive Offer,"#CrueltyFree, #SugarCosmetics",Confident,Influencer,39860,31625,1814,306,80,126,778,102
2024-12-28,Reel,Influencer Collab,#SugarCosmetics,Excited,Collab,35607,25210,5010,711,220,358,780,82
2024-10-22,Image,Influencer Collab,"#VeganBeauty, #MakeupGoals, #BoldLooks",Inspired,Organic,24761,20960,2424,227,190,80,608,161
2024-11-11,Story,Product Launch,"#MakeupGoals, #BoldLooks",Excited,Collab,37103,30243,5618,1083,453,233,1092,126
2024-12-24,Image,Festive Offer,"#CrueltyFree, #MakeupGoals",Happy,Collab,20925,14515,2062,244,102,95,199,36
2025-02-05,Reel,Giveaway,"#SugarCosmetics, #VeganBeauty, #CrueltyFree",Happy,Paid,22471,20780,4794,421,294,403,715,212
2024-07-17,Image,Giveaway,"#SugarCosmetics, #CrueltyFree",Curious,Influencer,4963,4704,460,37,16,14,178,49
2024-10-23,Video,Festive Offer,"#BoldLooks, #VeganBeauty, #SugarCosmetics",Curious,Influencer,7625,7007,1742,145,113,142,306,81
2025-01-02,Reel,Tutorial,"#BoldLooks, #VeganBeauty",Confident,Influencer,30775,21372,2834,535,180,255,265,88
2025-01-24,Video,Influencer Collab,"#CrueltyFree, #SugarCosmetics",Happy,Paid,17964,12377,1742,178,34,55,587,67
2024-05-12,Reel,Festive Offer,"#MakeupGoals, #SugarCosmetics",Curious,Influencer,7477,5988,302,15,15,19,262,122
2024-07-12,Video,Festive Offer,"#VeganBeauty, #SugarCosmetics",Curious,Paid,20629,16212,3224,567,43,193,576,91
2024-05-27,Video,Festive Offer,"#BoldLooks, #MakeupGoals",Happy,Paid,8804,6237,1223,234,30,52,75,10
2024-10-25,Video,Giveaway,"#BoldLooks, #MakeupGoals",Confident,Influencer,22392,19456,3397,599,137,160,674,331
2024-08-20,Reel,Product Launch,"#SugarCosmetics, #VeganBeauty",Inspired,Influencer,33006,26082,5195,703,268,209,542,255
2024-08-16,Image,Giveaway,#CrueltyFree,Curious,Paid,42829,31443,3143,222,130,219,455,144
2024-07-16,Story,Tutorial,"#CrueltyFree, #VeganBeauty, #MakeupGoals",Happy,Influencer,32646,21124,4546,545,138,245,893,163
2024-11-11,Story,Tutorial,#BoldLooks,Happy,Influencer,19955,17007,1104,67,83,37,848,316
2024-04-25,Reel,Influencer Collab,"#MakeupGoals, #VeganBeauty, #CrueltyFree",Inspired,Influencer,5361,4550,351,41,27,22,137,28
2025-02-14,Story,Giveaway,"#CrueltyFree, #VeganBeauty",Excited,Influencer,37593,31552,1734,215,166,151,1515,754
2024-06-30,Reel,Influencer Collab,"#SugarCosmetics, #MakeupGoals, #BoldLooks",Inspired,Collab,18383,13079,2282,163,61,149,450,125
2025-03-30,Story,Festive Offer,"#SugarCosmetics, #MakeupGoals, #BoldLooks",Curious,Collab,4011,3547,662,92,20,56,38,9
2024-10-07,Image,Giveaway,"#SugarCosmetics, #VeganBeauty",Inspired,Influencer,3295,2123,360,54,26,26,61,17
2024-08-12,Video,Influencer Collab,#VeganBeauty,Inspired,Collab,12397,11615,2671,185,96,164,204,91
2025-03-04,Image,Festive Offer,#MakeupGoals,Happy,Collab,28222,18025,3673,531,145,245,513,152
2024-05-17,Story,Festive Offer,"#SugarCosmetics, #CrueltyFree",Curious,Collab,29257,23863,1952,369,164,47,579,204
2025-03-11,Image,Giveaway,"#MakeupGoals, #SugarCosmetics, #CrueltyFree",Curious,Paid,10944,9605,725,85,15,65,446,108
2024-08-14,Video,Tutorial,"#BoldLooks, #SugarCosmetics, #VeganBeauty",Excited,Paid,31603,21728,1391,168,41,29,959,349
2024-10-31,Video,Product Launch,"#MakeupGoals, #VeganBeauty, #SugarCosmetics",Curious,Paid,26015,21052,2805,408,235,92,643,100
2025-03-14,Image,Product Launch,"#CrueltyFree, #SugarCosmetics",Happy,Paid,11923,10424,2466,418,188,173,326,84
2024-08-23,Video,Tutorial,#SugarCosmetics,Happy,Organic,3362,2756,409,65,31,34,116,25
2025-01-18,Image,Influencer Collab,#VeganBeauty,Excited,Influencer,12731,11510,629,106,27,50,363,106
2024-10-14,Image,Influencer Collab,"#CrueltyFree, #SugarCosmetics, #BoldLooks",Curious,Paid,29985,24265,1426,278,45,110,674,106
2025-01-05,Reel,Influencer Collab,"#BoldLooks, #SugarCosmetics, #VeganBeauty",Happy,Collab,2509,1992,398,40,28,25,97,39
2024-06-28,Story,Product Launch,#CrueltyFree,Happy,Organic,27735,20299,2376,291,229,207,427,94
2024-09-15,Video,Product Launch,"#CrueltyFree, #MakeupGoals, #VeganBeauty",Curious,Collab,13665,12565,1387,210,21,132,568,198
2024-05-08,Reel,Influencer Collab,"#BoldLooks, #MakeupGoals",Excited,Organic,10267,9589,2292,447,118,50,474,163
2024-06-21,Story,Festive Offer,#MakeupGoals,Curious,Influencer,15682,9904,798,86,28,25,204,37
2024-11-23,Image,Festive Offer,"#BoldLooks, #VeganBeauty",Curious,Paid,27481,22022,5048,998,306,170,769,378
2024-06-25,Video,Festive Offer,#BoldLooks,Inspired,Paid,4562,3800,809,67,23,52,150,56
2024-08-26,Reel,Giveaway,"#VeganBeauty, #SugarCosmetics, #MakeupGoals",Confident,Organic,35099,29371,1496,117,70,139,1027,279
2024-07-29,Story,Product Launch,"#SugarCosmetics, #BoldLooks, #CrueltyFree",Confident,Paid,32971,29361,2520,207,164,56,1052,343
2025-02-12,Video,Tutorial,"#MakeupGoals, #CrueltyFree, #BoldLooks",Excited,Organic,33683,20307,2012,289,111,147,334,105
2025-02-05,Image,Tutorial,"#BoldLooks, #CrueltyFree, #VeganBeauty",Inspired,Organic,49739,36097,7947,948,406,508,1324,351
2024-09-19,Video,Giveaway,"#BoldLooks, #CrueltyFree, #SugarCosmetics",Curious,Influencer,27713,26301,4108,588,111,198,1133,167
2025-01-10,Story,Tutorial,"#SugarCosmetics, #VeganBeauty",Inspired,Influencer,28519,18401,4520,289,48,94,729,353
2024-11-10,Reel,Festive Offer,"#MakeupGoals, #BoldLooks, #SugarCosmetics",Excited,Organic,13477,10896,1769,343,88,50,196,77
2024-09-22,Reel,Giveaway,"#BoldLooks, #SugarCosmetics",Curious,Organic,19750,16213,2927,404,176,245,314,86
2024-06-15,Story,Product Launch,#MakeupGoals,Confident,Collab,23190,15882,3380,548,111,262,288,84
2025-04-01,Image,Tutorial,"#SugarCosmetics, #VeganBeauty, #BoldLooks",Inspired,Paid,27504,16753,1034,163,22,69,785,391
2024-10-11,Story,Product Launch,#CrueltyFree,Inspired,Influencer,22196,20177,2144,143,30,49,885,334
2024-06-30,Video,Tutorial,#SugarCosmetics,Excited,Influencer,31918,29332,5189,383,222,227,600,224
2024-11-20,Reel,Giveaway,#VeganBeauty,Curious,Organic,29383,20861,3477,322,157,248,268,51
2024-11-05,Video,Tutorial,"#CrueltyFree, #SugarCosmetics",Inspired,Collab,1558,945,74,9,2,5,28,3
2025-03-09,Image,Product Launch,#CrueltyFree,Inspired,Paid,42243,37489,1959,183,150,176,870,428
2024-08-13,Video,Giveaway,"#MakeupGoals, #SugarCosmetics",Curious,Paid,38430,29214,2533,464,124,237,1250,151
2024-05-06,Story,Influencer Collab,"#SugarCosmetics, #BoldLooks",Inspired,Paid,30125,27281,3549,578,109,345,954,243
2024-10-10,Story,Product Launch,#MakeupGoals,Inspired,Paid,14560,13250,1990,162,31,47,413,194
2024-09-28,Story,Giveaway,#MakeupGoals,Excited,Paid,4653,2795,216,39,17,12,52,13
2024-10-02,Image,Festive Offer,#SugarCosmetics,Confident,Paid,46258,42802,7410,1234,139,175,1503,206
2024-07-25,Story,Giveaway,"#VeganBeauty, #SugarCosmetics, #CrueltyFree",Happy,Paid,9551,5814,504,64,33,27,141,40
2024-06-11,Video,Tutorial,#SugarCosmetics,Curious,Collab,12758,11724,2229,327,124,128,315,56
2024-04-23,Reel,Product Launch,"#SugarCosmetics, #VeganBeauty, #MakeupGoals",Inspired,Paid,47042,33496,5109,394,317,108,613,171
2024-10-09,Reel,Giveaway,"#MakeupGoals, #CrueltyFree",Happy,Organic,39955,37840,5479,1030,348,199,1491,580
2024-12-28,Story,Giveaway,"#MakeupGoals, #SugarCosmetics",Excited,Organic,30568,24890,2456,254,211,157,659,297
2025-03-31,Reel,Tutorial,#CrueltyFree,Happy,Organic,25573,17696,1580,286,62,57,385,174
2024-09-12,Video,Giveaway,"#CrueltyFree, #BoldLooks",Confident,Collab,23650,18241,2299,211,218,107,668,203
2025-01-09,Reel,Festive Offer,#VeganBeauty,Inspired,Organic,4258,3999,741,66,46,40,168,71
2024-07-08,Image,Product Launch,#CrueltyFree,Confident,Influencer,8111,6833,774,101,57,39,100,48
2024-06-14,Video,Tutorial,"#VeganBeauty, #SugarCosmetics, #BoldLooks",Happy,Paid,30469,27089,6012,877,450,285,884,427
2024-10-21,Image,Product Launch,"#MakeupGoals, #VeganBeauty, #CrueltyFree",Confident,Influencer,3915,2647,585,114,27,15,107,52
2024-05-15,Story,Product Launch,"#VeganBeauty, #BoldLooks, #SugarCosmetics",Inspired,Influencer,14392,13294,867,110,77,23,316,43
2025-03-19,Image,Giveaway,#VeganBeauty,Inspired,Organic,43127,36402,3786,189,355,194,1231,325
2025-03-09,Reel,Festive Offer,"#BoldLooks, #SugarCosmetics, #CrueltyFree",Excited,Paid,14193,12288,1365,110,52,125,493,93
2025-01-18,Story,Festive Offer,"#CrueltyFree, #BoldLooks",Inspired,Influencer,11354,9153,724,43,48,33,360,58
2024-07-08,Story,Tutorial,"#MakeupGoals, #SugarCosmetics",Happy,Collab,36988,28338,3400,498,199,110,1239,293
2024-08-28,Reel,Tutorial,"#SugarCosmetics, #MakeupGoals",Excited,Organic,7564,6572,1035,147,78,30,246,57
2024-07-09,Reel,Festive Offer,"#CrueltyFree, #BoldLooks",Inspired,Paid,38536,23969,2801,560,41,226,928,146
2025-01-26,Reel,Product Launch,"#SugarCosmetics, #VeganBeauty",Inspired,Organic,19402,14266,1587,228,103,113,550,219
2024-11-18,Reel,Festive Offer,"#MakeupGoals, #SugarCosmetics",Happy,Collab,18485,12481,2912,193,217,223,492,59
2025-04-11,Image,Festive Offer,"#BoldLooks, #SugarCosmetics",Curious,Collab,24721,17646,2913,477,158,195,409,60
2024-09-21,Reel,Giveaway,"#CrueltyFree, #SugarCosmetics",Excited,Organic,27415,22861,1265,227,97,94,582,127
2024-10-21,Video,Tutorial,#CrueltyFree,Inspired,Collab,44088,30976,6366,849,141,204,1500,649
2024-09-28,Image,Tutorial,"#SugarCosmetics, #CrueltyFree",Confident,Paid,47011,35098,7954,986,101,245,981,359
2025-01-12,Reel,Product Launch,#BoldLooks,Inspired,Influencer,38161,36189,9043,1418,836,866,1551,623
2024-06-11,Reel,Tutorial,"#SugarCosmetics, #VeganBeauty, #CrueltyFree",Confident,Influencer,25656,20354,3172,537,33,300,812,405
2024-09-05,Image,Festive Offer,"#VeganBeauty, #BoldLooks",Curious,Paid,31296,28094,4068,667,356,329,452,136
2024-12-09,Story,Influencer Collab,"#MakeupGoals, #SugarCosmetics, #VeganBeauty",Excited,Collab,30761,27383,5314,471,67,522,582,191
2024-06-06,Story,Festive Offer,#CrueltyFree,Confident,Paid,37209,30765,5235,751,466,127,602,161
2024-07-12,Reel,Tutorial,"#CrueltyFree, #MakeupGoals, #VeganBeauty",Confident,Influencer,41127,31111,7063,1067,493,511,488,64
2025-04-01,Reel,Influencer Collab,"#BoldLooks, #SugarCosmetics",Inspired,Influencer,46883,33050,4528,250,245,143,1013,370
2024-11-10,Image,Influencer Collab,"#SugarCosmetics, #BoldLooks, #VeganBeauty",Excited,Collab,48549,33726,2082,257,26,198,726,110
2024-10-03,Story,Giveaway,#CrueltyFree,Inspired,Organic,48805,33937,3293,479,109,193,499,126
2025-01-24,Video,Festive Offer,#MakeupGoals,Inspired,Influencer,17202,12545,1210,185,108,77,528,197
2024-10-31,Video,Product Launch,#CrueltyFree,Excited,Paid,28243,17342,3300,609,322,108,565,220
2025-03-09,Reel,Influencer Collab,#BoldLooks,Confident,Paid,1337,1231,284,56,15,20,43,17
2024-10-20,Image,Giveaway,#SugarCosmetics,Inspired,Influencer,19318,11649,888,66,23,59,174,62
2024-12-11,Video,Product Launch,#VeganBeauty,Excited,Collab,43486,31304,7601,629,466,303,573,191
2024-05-09,Story,Influencer Collab,"#CrueltyFree, #SugarCosmetics",Inspired,Organic,1325,1065,150,13,10,13,14,3
2024-09-24,Reel,Festive Offer,"#SugarCosmetics, #MakeupGoals",Happy,Paid,26094,24431,3356,648,82,181,747,275
2025-04-02,Image,Tutorial,"#MakeupGoals, #BoldLooks",Curious,Collab,2739,1874,430,73,22,19,43,12
2025-01-05,Reel,Festive Offer,#VeganBeauty,Confident,Organic,18241,17011,2859,226,150,246,803,157
2025-01-13,Video,Festive Offer,"#MakeupGoals, #SugarCosmetics, #BoldLooks",Happy,Influencer,19715,12682,2505,377,243,129,285,54
2024-04-30,Story,Festive Offer,"#SugarCosmetics, #MakeupGoals",Inspired,Paid,45681,39202,3231,186,104,250,873,142
2025-02-22,Story,Giveaway,#MakeupGoals,Confident,Influencer,27753,17131,902,118,49,79,552,100
2024-07-30,Reel,Product Launch,#SugarCosmetics,Happy,Paid,38270,29426,1605,306,32,64,532,152
2024-11-05,Video,Festive Offer,"#BoldLooks, #CrueltyFree, #MakeupGoals",Inspired,Influencer,33068,22022,2382,192,102,117,903,189
2025-04-10,Story,Tutorial,"#CrueltyFree, #SugarCosmetics",Happy,Organic,29318,26751,4374,535,379,174,592,254
2025-04-17,Image,Tutorial,#CrueltyFree,Excited,Collab,23698,19218,1184,225,16,100,495,181
2024-11-08,Image,Influencer Collab,"#SugarCosmetics, #MakeupGoals",Inspired,Paid,23466,20965,3769,693,274,305,1001,238
2024-09-18,Reel,Festive Offer,"#MakeupGoals, #CrueltyFree",Confident,Collab,12019,10385,644,89,15,30,110,13
2024-12-04,Image,Tutorial,"#VeganBeauty, #BoldLooks",Curious,Collab,42070,34728,3662,704,65,85,1611,567
2025-01-08,Image,Giveaway,#MakeupGoals,Excited,Influencer,9461,7858,1068,57,16,95,181,78
2024-07-18,Video,Influencer Collab,"#VeganBeauty, #BoldLooks",Happy,Paid,28075,19623,1137,70,40,24,976,262
2024-06-26,Reel,Influencer Collab,"#VeganBeauty, #BoldLooks, #MakeupGoals",Excited,Paid,17197,16046,3818,208,94,324,659,82
2024-05-11,Reel,Product Launch,"#MakeupGoals, #BoldLooks, #VeganBeauty",Confident,Collab,13138,8631,2021,195,200,111,246,55
2025-01-13,Reel,Influencer Collab,"#SugarCosmetics, #CrueltyFree, #MakeupGoals",Inspired,Organic,22923,18208,1295,147,94,102,786,288
2024-08-27,Video,Product Launch,"#BoldLooks, #CrueltyFree",Confident,Collab,8929,7635,1908,326,66,134,260,128
2025-02-16,Image,Giveaway,#MakeupGoals,Happy,Influencer,36692,34232,2579,460,143,69,503,107
2024-09-10,Video,Influencer Collab,"#VeganBeauty, #CrueltyFree",Inspired,Collab,34857,21642,3188,419,93,306,656,301
2025-02-15,Story,Influencer Collab,"#CrueltyFree, #VeganBeauty, #SugarCosmetics",Confident,Collab,29373,24038,2334,355,73,86,1075,293
2024-07-19,Image,Festive Offer,"#VeganBeauty, #MakeupGoals, #SugarCosmetics",Inspired,Influencer,43005,39278,9158,1302,548,896,700,107
2024-07-29,Video,Tutorial,"#MakeupGoals, #CrueltyFree",Inspired,Organic,31561,25313,2978,485,39,191,510,247
